T1 - F | 1 | Маркер иниц. срабатывание перехода | Маркер #1
T5 - J | 8803 | Маркер иниц. срабатывание перехода | Маркер #4401
T5 - J | 8804 | Переход завершил работу | Маркер #4401
T1 - F | 8804 | Переход завершил работу | Маркер #4402
T2 - T | 8804 | Маркер иниц. срабатывание перехода | Маркер #4402
T4 - T | 8804 | Маркер иниц. срабатывание перехода | Маркер #4402
T4 - T | 8805 | Переход завершил работу | Маркер #4402
T2 - T | 8805 | Переход завершил работу | Маркер #4402
T1 - F | 8805 | Маркер иниц. срабатывание перехода | Маркер #4403
T5 - J | 8805 | Маркер иниц. срабатывание перехода | Маркер #4402
T5 - J | 8806 | Переход завершил работу | Маркер #4402
T1 - F | 8806 | Переход завершил работу | Маркер #4403
T2 - T | 8806 | Маркер иниц. срабатывание перехода | Маркер #4403
T4 - T | 8806 | Маркер иниц. срабатывание перехода | Маркер #4403
T4 - T | 8807 | Переход завершил работу | Маркер #4403
T2 - T | 8807 | Переход завершил работу | Маркер #4403
T1 - F | 8807 | Маркер иниц. срабатывание перехода | Маркер #4404
T5 - J | 8807 | Маркер иниц. срабатывание перехода | Маркер #4403
T5 - J | 8808 | Переход завершил работу | Маркер #4403
T1 - F | 8808 | Переход завершил работу | Маркер #4404
T2 - T | 8808 | Маркер иниц. срабатывание перехода | Маркер #4404
T4 - T | 8808 | Маркер иниц. срабатывание перехода | Маркер #4404
T4 - T | 8809 | Переход завершил работу | Маркер #4404
T2 - T | 8809 | Переход завершил работу | Маркер #4404
T1 - F | 8809 | Маркер иниц. срабатывание перехода | Маркер #4405
T5 - J | 8809 | Маркер иниц. срабатывание перехода | Маркер #4404
T5 - J | 8810 | Переход завершил работу | Маркер #4404
T1 - F | 8810 | Переход завершил работу | Маркер #4405
T2 - T | 8810 | Маркер иниц. срабатывание перехода | Маркер #4405
T4 - T | 8810 | Маркер иниц. срабатывание перехода | Маркер #4405
T4 - T | 8811 | Переход завершил работу | Маркер #4405
T2 - T | 8811 | Переход завершил работу | Маркер #4405
T1 - F | 8811 | Маркер иниц. срабатывание перехода | Маркер #4406
T5 - J | 8811 | Маркер иниц. срабатывание перехода | Маркер #4405
T5 - J | 8812 | Переход завершил работу | Маркер #4405
T1 - F | 8812 | Переход завершил работу | Маркер #4406
T2 - T | 8812 | Маркер иниц. срабатывание перехода | Маркер #4406
T4 - T | 8812 | Маркер иниц. срабатывание перехода | Маркер #4406
T4 - T | 8813 | Переход завершил работу | Маркер #4406
T2 - T | 8813 | Переход завершил работу | Маркер #4406
T1 - F | 8813 | Маркер иниц. срабатывание перехода | Маркер #4407
T5 - J | 8813 | Маркер иниц. срабатывание перехода | Маркер #4406
T5 - J | 8814 | Переход завершил работу | Маркер #4406
T1 - F | 8814 | Переход завершил работу | Маркер #4407
T2 - T | 8814 | Маркер иниц. срабатывание перехода | Маркер #4407
T4 - T | 8814 | Маркер иниц. срабатывание перехода | Маркер #4407
T4 - T | 8815 | Переход завершил работу | Маркер #4407
T2 - T | 8815 | Переход завершил работу | Маркер #4407
T1 - F | 8815 | Маркер иниц. срабатывание перехода | Маркер #4408
T5 - J | 8815 | Маркер иниц. срабатывание перехода | Маркер #4407
T5 - J | 8816 | Переход завершил работу | Маркер #4407
T1 - F | 8816 | Переход завершил работу | Маркер #4408
T2 - T | 8816 | Маркер иниц. срабатывание перехода | Маркер #4408
T4 - T | 8816 | Маркер иниц. срабатывание перехода | Маркер #4408
T4 - T | 8817 | Переход завершил работу | Маркер #4408
